User,Article,Message,Price,Currency,Date,Status,Platform
sidenaelhabib,💎 مستوي 10 + رقصة هدية ,8740162843,399,points,"6/24/2026, 3:36:47 PM",Delivered,kick
TMSAHFF,🔊 سماع رسالتك في البث,احسن مطور تمساح هو سوسن,49,points,"6/24/2026, 8:50:47 AM",Delivered,kick
maldinio,💎 مستوي 10 + رقصة هدية ,12995383730,399,points,"6/24/2026, 12:28:47 AM",Delivered,kick
Arans_xr,💎 مستوي 25 + رقصة هدية,14740052359,399,points,"6/23/2026, 10:12:17 PM",Delivered,kick
MR_TAKTAK_MOAZGAMING1,💵 شراء 50 جنية مصري,01013727378 الاسم نهلة محمود فودافون كاش,499,points,"6/23/2026, 3:40:46 AM",Delivered,kick
LG_3RABY_1,💎 شحن عضوية اسبوعية,11387152498,999,points,"6/23/2026, 2:45:46 AM",Delivered,kick
Houssa_skouri,💎 مستوي 6 + رقصة هدية,10454752040,199,points,"6/23/2026, 2:42:46 AM",Delivered,kick
mmooddyy164,💎 مستوي 6 + رقصة هدية,3007443816,199,points,"6/23/2026, 2:20:46 AM",Delivered,kick
sayfsayf12345,💵 شراء 50 جنية مصري,01203978727 فادي,499,points,"6/23/2026, 2:14:46 AM",Delivered,kick
SAADX_2013,💎 مستوي 6 + رقصة هدية,3022911210,199,points,"6/23/2026, 1:41:16 AM",Delivered,kick
K2a0r1e4em,💎 مستوي 15 +  رقصة هدية,6593137601,399,points,"6/23/2026, 1:36:46 AM",Delivered,kick
Jawad88880,110,706519741,249,points,"6/23/2026, 1:36:16 AM",Delivered,kick
mido_mmm,💎 مستوي 6 + رقصة هدية,7580627613,199,points,"6/23/2026, 1:36:16 AM",Delivered,kick
Bilal65bl,💎 مستوي 10 + رقصة هدية ,2244814310,399,points,"6/23/2026, 1:29:16 AM",Delivered,kick
MARSY737,110,8521255032,249,points,"6/23/2026, 1:29:16 AM",Delivered,kick
llnarou,💎 مستوي 30 + رقصة هدية,2421813213,499,points,"6/23/2026, 1:27:15 AM",Delivered,kick
Cbhhn,110,عايزها كود يوزر انستاغرام amine382005,249,points,"6/23/2026, 1:23:45 AM",Delivered,kick
p00z,💎 شحن بويا باس ايدي,10052864078,499,points,"6/23/2026, 1:22:45 AM",Delivered,kick
WALlD689909,💎 شحن بويا باس ايدي,14851323512,499,points,"6/23/2026, 1:22:45 AM",Delivered,kick
SKT_ABDOU_CONl1,110,2573240718,249,points,"6/23/2026, 1:21:45 AM",Delivered,kick
AbdullahSA99,💎 مستوي 6 + رقصة هدية,14659985706,199,points,"6/23/2026, 1:21:15 AM",Delivered,kick
yavet_te,💎 مستوي 6 + رقصة هدية,7909455423,199,points,"6/23/2026, 1:20:15 AM",Delivered,kick
ALK_HOSSAM_X,💎 مستوي 6 + رقصة هدية,3415941223,199,points,"6/23/2026, 1:19:15 AM",Delivered,kick
TIMSAHF,💎 مستوي 30 + رقصة هدية,9817704747,499,points,"6/23/2026, 1:15:15 AM",Delivered,kick
mokaym,💎 مستوي 25 + رقصة هدية,14487736745,399,points,"6/23/2026, 1:14:15 AM",Delivered,kick
mhmmdisissjdjxd,🧆 شحن 60 شدة ببجي,ʚɞإيڤين52154165695,399,points,"6/23/2026, 1:10:45 AM",Delivered,kick
moumino123,💎 مستوي 25 + رقصة هدية,6251579206,399,points,"6/23/2026, 1:09:45 AM",Delivered,kick
zizou74,110,318927364,249,points,"6/23/2026, 1:08:45 AM",Delivered,kick
ggooot,💵 شراء 50 جنية مصري,01205848995,499,points,"6/23/2026, 1:08:15 AM",Delivered,kick
rayanminato,💎 مستوي 20 + رقصة هدية,10055149718 أحسن مطور ❤️‍🔥,399,points,"6/23/2026, 1:07:15 AM",Delivered,kick
MarwaAmal,110,2499281018,249,points,"6/23/2026, 1:06:15 AM",Delivered,kick
MATRIX0V2,💎 مستوي 10 + رقصة هدية ,14193594429أحسن متجر,399,points,"6/23/2026, 1:04:15 AM",Delivered,kick
GHIMOUZ23,110,2558622903,249,points,"6/23/2026, 1:02:45 AM",Delivered,kick
leon_n100,💎 شحن عضوية اسبوعية,841356602,999,points,"6/23/2026, 12:50:15 AM",Delivered,kick
SKT_ABD0U_CONI1,110,2573240718,249,points,"6/23/2026, 12:42:15 AM",Delivered,kick
Rayane12345667,💎 مستوي 6 + رقصة هدية,7931088688اكتشف المزيدالشهريالمظلاتحلوياتاكتشف المزيدفيديو شوكولاتةالحضاريةخدماتساتوسالنشيط مستمر,199,points,"6/23/2026, 12:41:45 AM",Delivered,kick
Xabdo2013,💎 مستوي 6 + رقصة هدية,9886962967,199,points,"6/23/2026, 12:37:15 AM",Delivered,kick
FOLLOW_TMSAHFF2,💎 مستوي 25 + رقصة هدية,13815067997,399,points,"6/23/2026, 12:30:45 AM",Delivered,kick
kakashi1M,110,14728028285,249,points,"6/23/2026, 12:30:15 AM",Delivered,kick
adam12320,💎 مستوي 6 + رقصة هدية,9321781447,199,points,"6/23/2026, 12:26:15 AM",Delivered,kick
12drgv,💎 مستوي 6 + رقصة هدية,13388090810,199,points,"6/23/2026, 12:26:15 AM",Delivered,kick
Xoxoo123,110,1706813686 تمساح ولله متابعك من زمان بدي 200 جوهره وبرقي السكار ارجوك اشحنلي 200,249,points,"6/23/2026, 12:25:15 AM",Delivered,kick
qjwjw,💎 مستوي 6 + رقصة هدية,6858574726,199,points,"6/23/2026, 12:22:45 AM",Delivered,kick
M1880,💎 مستوي 6 + رقصة هدية,8373993823,199,points,"6/23/2026, 12:17:45 AM",Delivered,kick
murd05,💎 مستوي 6 + رقصة هدية,14760310587,199,points,"6/23/2026, 12:16:15 AM",Delivered,kick
musayusf,💎 مستوي 6 + رقصة هدية,2764815986,199,points,"6/23/2026, 12:16:15 AM",Delivered,kick
DRojep,💎 مستوي 6 + رقصة هدية,8109395609,199,points,"6/23/2026, 12:14:15 AM",Delivered,kick
MOUSLIM_10HT,💎 شحن عضوية اسبوعية,1894108514,999,points,"6/23/2026, 12:02:45 AM",Delivered,kick
idrissgf,💎 مستوي 25 + رقصة هدية,طلبي هو بطاقة مستوى لفل 25 الايدي 11527161317,399,points,"6/22/2026, 11:48:15 PM",Delivered,kick
seemr,💎 مستوي 30 + رقصة هدية,2341997886,499,points,"6/22/2026, 11:47:15 PM",Delivered,kick
Al_Za3em1,💎 مستوي 6 + رقصة هدية,6604415524,199,points,"6/22/2026, 11:29:45 PM",Delivered,kick
HHHamo,💎 مستوي 30 + رقصة هدية,1800374773,499,points,"6/22/2026, 11:22:15 PM",Delivered,kick
medox37,💎 تحدي ضد المطور تمساح,11024906911,149,points,"6/22/2026, 11:19:15 PM",Delivered,kick
Yara1tm,💎 مستوي 6 + رقصة هدية,2201665666,199,points,"6/22/2026, 11:17:45 PM",Delivered,kick
meherneili,💎 شحن بويا باس ايدي,12464767485,499,points,"6/22/2026, 11:17:45 PM",Delivered,kick
hamedhamed2011,💎 شحن بويا باس ايدي,5527215451,499,points,"6/22/2026, 11:17:15 PM",Delivered,kick
Imadadindouib,💎 شحن بويا باس ايدي,9545403142,499,points,"6/22/2026, 11:17:15 PM",Delivered,kick
hicham1244,💎 مستوي 6 + رقصة هدية,11502570489,199,points,"6/22/2026, 11:17:15 PM",Delivered,kick
ASTA_FF1,💎 مستوي 6 + رقصة هدية,6096488514,199,points,"6/22/2026, 11:16:15 PM",Delivered,kick
AminZone,💎 تحدي ضد المطور تمساح,9410691213,149,points,"6/22/2026, 11:14:45 PM",Delivered,kick
fawazokab,💎 تحدي ضد المطور تمساح,8310799547,149,points,"6/22/2026, 11:14:15 PM",Delivered,kick
firascanada,💎 تحدي ضد المطور تمساح,8147015668,149,points,"6/22/2026, 11:13:45 PM",Delivered,kick
TARIGTR,💎 تحدي ضد المطور تمساح,2111110782,149,points,"6/22/2026, 11:13:45 PM",Delivered,kick
AMKL123,💎 تحدي ضد المطور تمساح,2877093525,149,points,"6/22/2026, 11:13:45 PM",Delivered,kick
hussin2014,💎 مستوي 6 + رقصة هدية,9525983958,199,points,"6/22/2026, 11:03:45 PM",Delivered,kick
Sdazep,110,9378912118,249,points,"6/22/2026, 10:59:45 PM",Delivered,kick
elkingahmedserag,💎 مستوي 6 + رقصة هدية,14309443915,199,points,"6/22/2026, 10:58:45 PM",Delivered,kick
rel15,💎 مستوي 25 + رقصة هدية,7103240429,399,points,"6/22/2026, 10:58:15 PM",Delivered,kick
1omar13,110,انا بحبك 1492144125,249,points,"6/22/2026, 10:53:45 PM",Delivered,kick
elpulga5,🔊 سماع رسالتك في البث,224062901,49,points,"6/22/2026, 10:50:45 PM",Delivered,kick
ANAS_kex,💎 تحدي ضد المطور تمساح,13869987274,149,points,"6/22/2026, 10:49:45 PM",Delivered,kick
nordd2,💎 تحدي ضد المطور تمساح,11361109842,149,points,"6/22/2026, 10:49:45 PM",Delivered,kick
m_o_ro,💎 تحدي ضد المطور تمساح,3165610252,149,points,"6/22/2026, 10:49:15 PM",Delivered,kick
RONALDO1dn,💎 تحدي ضد المطور تمساح,7493884962,149,points,"6/22/2026, 10:49:15 PM",Delivered,kick
firiduys,💎 تحدي ضد المطور تمساح,3743364474,149,points,"6/22/2026, 10:49:15 PM",Delivered,kick
I_B_R_A_H_H_I_M,💎 تحدي ضد المطور تمساح,8971902905,149,points,"6/22/2026, 10:49:15 PM",Delivered,kick
Ahmed64697,💎 مستوي 30 + رقصة هدية,9880681000,499,points,"6/22/2026, 10:44:45 PM",Delivered,kick
shhdjfhfh,💎 مستوي 20 + رقصة هدية,13889853996,399,points,"6/22/2026, 10:42:15 PM",Delivered,kick
ITSMOHA12,110,4436753584,249,points,"6/22/2026, 10:27:15 PM",Delivered,kick
ayoubsohbi23,💎 تحدي ضد المطور تمساح,7839072711,149,points,"6/22/2026, 10:14:15 PM",Delivered,kick
meherneili,💎 تحدي ضد المطور تمساح,12464767485,149,points,"6/22/2026, 10:14:15 PM",Delivered,kick
ZAMASU_TV,💎 تحدي ضد المطور تمساح,2912484653,149,points,"6/22/2026, 10:14:15 PM",Delivered,kick
ehvfhj,💎 تحدي ضد المطور تمساح,2202426879,149,points,"6/22/2026, 10:13:45 PM",Delivered,kick
ty4456gg,💎 تحدي ضد المطور تمساح,2409168998,149,points,"6/22/2026, 10:13:15 PM",Delivered,kick
souguir_hamza,💎 مستوي 25 + رقصة هدية,12214344293,399,points,"6/22/2026, 10:13:15 PM",Delivered,kick
TM_MAHDY,💎 تحدي ضد المطور تمساح,2886328080,149,points,"6/22/2026, 10:13:15 PM",Delivered,kick
Bakogo99,💎 تحدي ضد المطور تمساح,14499404456,149,points,"6/22/2026, 10:13:15 PM",Delivered,kick
gfdedvbbh,🔊 سماع رسالتك في البث,2379899881,49,points,"6/22/2026, 10:06:45 PM",Delivered,kick
ZakIdz12345,💎 مستوي 6 + رقصة هدية,9763348856,199,points,"6/22/2026, 9:58:45 PM",Delivered,kick
11MAGD,💎 مستوي 6 + رقصة هدية,10512936658,199,points,"6/22/2026, 9:57:45 PM",Delivered,kick
Pddkj,💎 مستوي 6 + رقصة هدية,9984668831 اسمي البطل,199,points,"6/22/2026, 9:57:15 PM",Delivered,kick
amjad1269,💎 مستوي 15 +  رقصة هدية,7423162845,399,points,"6/22/2026, 9:54:15 PM",Delivered,kick
dack07,💎 مستوي 6 + رقصة هدية,2833918256,199,points,"6/22/2026, 9:54:15 PM",Delivered,kick
dhiaenn,💎 مستوي 6 + رقصة هدية,8357521887,199,points,"6/22/2026, 9:52:45 PM",Delivered,kick
Fared_4ED,🧆 شحن 60 شدة ببجي,51236627255,399,points,"6/22/2026, 9:46:45 PM",Delivered,kick
yassen_seif,💎 مستوي 6 + رقصة هدية,3858479716,199,points,"6/22/2026, 9:41:45 PM",Delivered,kick
hdndgjey,💎 مستوي 15 +  رقصة هدية,15756449299,399,points,"6/22/2026, 9:40:45 PM",Delivered,kick
rakanrrj,💎 مستوي 6 + رقصة هدية,15971125972,199,points,"6/22/2026, 9:40:45 PM",Delivered,kick
Amad_abod,110,4286756942,249,points,"6/22/2026, 9:39:45 PM",Delivered,kick
yaseen7373736,💎 مستوي 6 + رقصة هدية,11188940968,199,points,"6/22/2026, 9:39:15 PM",Delivered,kick
eskobar123rt,💎 مستوي 6 + رقصة هدية,10751912968,199,points,"6/22/2026, 9:39:15 PM",Delivered,kick
118757,💎 مستوي 6 + رقصة هدية,7468090033,199,points,"6/22/2026, 9:36:45 PM",Delivered,kick
QZ34,💎 مستوي 6 + رقصة هدية,10109119393,199,points,"6/22/2026, 9:34:45 PM",Delivered,kick
sanae03,💎 مستوي 10 + رقصة هدية ,9446042918 كنت حابة عرض300جوهرة لكن خلص مع الأسف 🥹 لكن مش مشكل مرة تنية,399,points,"6/22/2026, 9:33:45 PM",Delivered,kick
pjgvn,💎 مستوي 6 + رقصة هدية,10229692658,199,points,"6/22/2026, 9:32:15 PM",Delivered,kick
youssef_2013_youss,💎 مستوي 6 + رقصة هدية,13326288239,199,points,"6/22/2026, 9:29:45 PM",Delivered,kick
adammmf,110,7944387327,249,points,"6/22/2026, 9:29:15 PM",Delivered,kick
Kamal123rt,110,id682913796,249,points,"6/22/2026, 9:28:45 PM",Delivered,kick
SALA723,💎 مستوي 6 + رقصة هدية,10739881229,199,points,"6/22/2026, 9:27:45 PM",Delivered,kick
taliaajjdmm,💎 مستوي 6 + رقصة هدية,15250711091,199,points,"6/22/2026, 9:27:15 PM",Delivered,kick
Hamed_dj,110,4286756942,249,points,"6/22/2026, 9:27:15 PM",Delivered,kick
53888605,110,13999326361,249,points,"6/22/2026, 9:25:45 PM",Delivered,kick
53bftu,110,13226374005,249,points,"6/22/2026, 9:25:15 PM",Delivered,kick
othmanz18,110,3360034475,249,points,"6/22/2026, 9:25:15 PM",Delivered,kick
Abdoabd_555,💎 مستوي 6 + رقصة هدية,7688283559,199,points,"6/22/2026, 9:24:45 PM",Delivered,kick
Tosf6,💎 مستوي 6 + رقصة هدية,16132602846,199,points,"6/22/2026, 9:22:45 PM",Delivered,kick
HADY1243,💎 مستوي 6 + رقصة هدية,6624765077,199,points,"6/22/2026, 9:22:45 PM",Delivered,kick
mifa_TOP,💎 مستوي 6 + رقصة هدية,12073565700,199,points,"6/22/2026, 9:19:15 PM",Delivered,kick
tigitjeui7,💎 مستوي 6 + رقصة هدية,4403266998,199,points,"6/22/2026, 9:18:15 PM",Delivered,kick
rxx_e,💎 مستوي 30 + رقصة هدية,2623296971,499,points,"6/22/2026, 9:17:45 PM",Delivered,kick
amineikiss2,💎 مستوي 30 + رقصة هدية,14843783805,499,points,"6/22/2026, 7:05:45 PM",Delivered,kick
RAYANoubaha,110,3780359881,249,points,"6/22/2026, 6:53:45 PM",Delivered,kick
DSGYY,110,12535643852,249,points,"6/22/2026, 3:13:14 AM",Delivered,kick
batman1_4,💎 شحن عضوية اسبوعية,2050936060,999,points,"6/22/2026, 3:06:14 AM",Delivered,kick
9_cow,💎 مستوي 30 + رقصة هدية,7440646317,499,points,"6/22/2026, 3:05:44 AM",Delivered,kick
osama2300o,💎 مستوي 25 + رقصة هدية,6437253875,399,points,"6/22/2026, 3:03:44 AM",Delivered,kick
Adhamy7,💎 مستوي 25 + رقصة هدية,11362041740,399,points,"6/22/2026, 2:55:14 AM",Delivered,kick
slbm,110,7925853132 أنا مطمأن أن طلبي بيصل ومرتاح يلا دا متجر تمساح أصدق متجر بلكيك,249,points,"6/22/2026, 2:51:44 AM",Delivered,kick
Imedch,110,8198681480,249,points,"6/22/2026, 2:50:44 AM",Delivered,kick
alaa_31mohamed,💎 شحن عضوية اسبوعية,1766864973,999,points,"6/22/2026, 2:49:44 AM",Delivered,kick
Ayoubchaleeb,💎 مستوي 6 + رقصة هدية,12104072671,199,points,"6/22/2026, 2:47:44 AM",Delivered,kick
fgwubw,110,11485302112,249,points,"6/22/2026, 2:45:44 AM",Delivered,kick
oussama12337,💎 مستوي 6 + رقصة هدية,9543220571,199,points,"6/22/2026, 2:43:44 AM",Delivered,kick
Z_A_EN,110,13521985073,249,points,"6/22/2026, 2:42:44 AM",Delivered,kick
mohamed14_ff,💎 مستوي 6 + رقصة هدية,6620402761,199,points,"6/22/2026, 2:42:44 AM",Delivered,kick
ma1khod,💎 مستوي 6 + رقصة هدية,4770922901,199,points,"6/22/2026, 2:37:44 AM",Delivered,kick
Tgkdv,110,11351790200,249,points,"6/22/2026, 2:37:14 AM",Delivered,kick
Oussamagh20,110,9067188297,249,points,"6/22/2026, 2:36:44 AM",Delivered,kick
ABDOZIZZ,🧶 شارة الاوجي في الشات,عندي طلب من يوم تصفير اشحنهولي ياخي تمساح وبارك الله فيك,99,points,"6/22/2026, 2:36:14 AM",Delivered,kick
lokmboutak,💎 مستوي 6 + رقصة هدية,12703864284,199,points,"6/22/2026, 2:35:44 AM",Delivered,kick
3KED_K47LOCH,110,5670952374,249,points,"6/22/2026, 2:35:14 AM",Delivered,kick
rex_hack12,💎 مستوي 6 + رقصة هدية,11235134373,199,points,"6/22/2026, 2:34:44 AM",Delivered,kick
nassim_cherad,💎 مستوي 6 + رقصة هدية,4035988289,199,points,"6/22/2026, 2:30:14 AM",Delivered,kick
sixeff,💎 مستوي 6 + رقصة هدية,9405800700,199,points,"6/22/2026, 2:30:14 AM",Delivered,kick
tmsahff1299,💎 مستوي 10 + رقصة هدية ,15392255753,399,points,"6/22/2026, 1:52:44 AM",Delivered,kick
warex66,💎 مستوي 25 + رقصة هدية,11496868075,399,points,"6/22/2026, 1:43:14 AM",Delivered,kick
nordd2,110,11361109842,249,points,"6/22/2026, 1:09:14 AM",Delivered,kick
yyiuy,110,2723667355,249,points,"6/22/2026, 1:05:44 AM",Delivered,kick
lshejkfb,💎 مستوي 30 + رقصة هدية,14173696699,499,points,"6/22/2026, 1:05:14 AM",Delivered,kick
marjidy,110,6638556839,249,points,"6/22/2026, 1:05:14 AM",Delivered,kick
dontff,🧆 شحن 60 شدة ببجي,51728908543,399,points,"6/22/2026, 12:47:44 AM",Delivered,kick
10049761722,💎 مستوي 30 + رقصة هدية,11531843322,499,points,"6/22/2026, 12:27:44 AM",Delivered,kick
3tl_daoud,💎 مستوي 15 +  رقصة هدية,2421463371,399,points,"6/22/2026, 12:27:14 AM",Delivered,kick
ABAS_AIL,💎 مستوي 30 + رقصة هدية,2464039714,499,points,"6/22/2026, 12:01:44 AM",Delivered,kick
tttatqt,💎 مستوي 25 + رقصة هدية,2032036794,399,points,"6/22/2026, 12:01:44 AM",Delivered,kick
lokamodrich_77,💎 مستوي 25 + رقصة هدية,9338822398 يا تمساح لو ينفع تشحنلي بس 100 جوهره زياده بس,399,points,"6/21/2026, 11:42:14 PM",Delivered,kick
Hamoud568,💎 مستوي 10 + رقصة هدية ,14203678277,399,points,"6/21/2026, 11:34:44 PM",Delivered,kick
y1u2o3s4s5e6f7,💎 مستوي 30 + رقصة هدية,12969373109,499,points,"6/21/2026, 11:29:44 PM",Delivered,kick
GHWHE,💎 مستوي 30 + رقصة هدية,2378713983,499,points,"6/21/2026, 11:23:14 PM",Delivered,kick
Hos111444,💎 مستوي 25 + رقصة هدية,5991448556,399,points,"6/21/2026, 11:20:14 PM",Delivered,kick
afroukh122,💎 مستوي 30 + رقصة هدية,3619503665,499,points,"6/21/2026, 11:00:44 PM",Delivered,kick
45AHMAD,110,7754581776,249,points,"6/21/2026, 10:58:14 PM",Delivered,kick
badobodi15,110,!2664859069,249,points,"6/21/2026, 10:43:44 PM",Delivered,kick
GXDHXN,💎 مستوي 10 + رقصة هدية ,13278713442,399,points,"6/21/2026, 10:43:14 PM",Delivered,kick
medotn,💎 مستوي 30 + رقصة هدية,14537727521,499,points,"6/21/2026, 10:40:44 PM",Delivered,kick
hekbrkrbr,💎 مستوي 6 + رقصة هدية,13863825578,199,points,"6/21/2026, 10:29:44 PM",Delivered,kick
Mohamedsd_YT,💎 مستوي 6 + رقصة هدية,6455393057,199,points,"6/21/2026, 10:28:14 PM",Delivered,kick
SAFOUAN91,💎 مستوي 10 + رقصة هدية ,7788588216,399,points,"6/21/2026, 10:25:44 PM",Delivered,kick
ahgjdnbjxb,💎 مستوي 6 + رقصة هدية,16060150412,199,points,"6/21/2026, 10:24:14 PM",Delivered,kick
mellyyye,💎 مستوي 15 +  رقصة هدية,6674503238,399,points,"6/21/2026, 10:23:44 PM",Delivered,kick
ayoubrbi3,💎 مستوي 6 + رقصة هدية,8744405722,199,points,"6/21/2026, 10:16:44 PM",Delivered,kick
abdrahmanki,🔥 عرض 300 جوهرة والرقصة,6031453779,99,points,"6/21/2026, 10:10:14 PM",Delivered,kick
ghsybej,💎 مستوي 15 +  رقصة هدية,3764341389,399,points,"6/21/2026, 10:03:44 PM",Delivered,kick
sjiwjw31,🧶 شارة الاوجي في الشات,11714820733 دزلي دعوه,99,points,"6/21/2026, 10:00:44 PM",Delivered,kick
mhmad0089,💎 مستوي 10 + رقصة هدية ,7136283366,399,points,"6/21/2026, 9:58:44 PM",Delivered,kick
